compound_name,species,strain,dosage,age_at_initiation,treatment_duration,avg_lifespan_change_percent,avg_lifespan_significance,max_lifespan_change_percent,max_lifespan_significance,gender,weight_change_percent,weight_change_significance,ITP,pubmed_id,LogP,TPSA,MolWt,NumHDonors,NumHAcceptors
Hexachlorophene,Mus musculus,C57B1,150 ppm food,1 month,until death,6.0,NS,,,Male,,,No,728888,6.609000000000001,40.46,406.9069999999999,2.0,2.0
EGTA,Mytilina brevispina,,0.25% on alternate days,,,75.9,,,,Unknown,,,No,804507,-2.037999999999994,174.13999999999996,380.35000000000014,4.0,8.0
Tartrate,Mytilina brevispina,,0.25% on alternate days,,,43.7,,,,Unknown,,,No,804507,-4.791999999999999,120.72000000000001,148.07,2.0,6.0
Edetate Calcium Disodium,Mytilina brevispina,,0.25% on alternate days,,,49.4,,,,Unknown,,,No,804507,-13.782800000000009,167.0,374.27,0.0,10.0
Citrate,Mytilina brevispina,,0.25% on alternate days,,,51.7,,,,Unknown,,,No,804507,-5.252599999999998,140.61999999999998,189.099,1.0,7.0
Dehydroascorbic acid,Drosophila melanogaster,Oregon-R,0.01 M,,,0.0,NS,,,Male,,,No,819283,-2.596799999999999,100.9,174.10799999999998,2.0,6.0
Dehydroascorbic acid,Drosophila melanogaster,Oregon-R,0.001 M,,,0.0,NS,,,Male,,,No,819283,-2.596799999999999,100.9,174.10799999999998,2.0,6.0
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.1 M,,,-4.3,,,,Male,,,No,819283,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.05 M,,,-6.5,,,,Male,,,No,819283,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.01 M,,,-8.7,,,,Male,,,No,819283,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.1 M,,,-5.0,,,,Male,,,No,819283,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.01 M,,,0.0,NS,,,Male,,,No,819283,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.001 M,,,0.0,NS,,,Male,,,No,819283,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.0001 M,,,0.0,NS,,,Male,,,No,819283,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.05 M,,,-12.8,,,,Female,,,No,819283,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.1 M,,,-6.9,,,,Female,,,No,819283,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.001 M,,,2.0,,,,Female,,,No,819283,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.05 M,,,-4.4,,,,Male,,,No,819283,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.1 M,,,-1.1,,,,Male,,,No,819283,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.001 M,,,-5.4,,,,Male,,,No,819283,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Levodopa,Mus musculus,Swiss Albino,40000 ppm food,1 month,until death,28.0,S,12.0,S,Male,-13.0,NS,No,850799,0.05219999999999969,103.78,197.19,4.0,4.0
Levodopa,Mus musculus,Swiss Albino,20000 ppm food,1 month,until death,15.0,S,12.0,S,Male,-7.0,NS,No,850799,0.05219999999999969,103.78,197.19,4.0,4.0
Levodopa,Mus musculus,Swiss Albino,1000 ppm food,1 month,until death,7.0,NS,-14.0,S,Male,4.0,NS,No,850799,0.05219999999999969,103.78,197.19,4.0,4.0
Diethylnitrosamine,Mesocricetus auratus,ENG:ELA,0.25 mg,,,-9.8,S,,,Male,,,No,943562,1.0095999999999998,32.67,102.137,0.0,2.0
Sodium tungstate,Rattus norvegicus,Long-Evans,5 ppm,,,-3.57,NS,-12.18,,Female,,,No,1113208,-8.610100000000001,80.25999999999999,293.816,0.0,4.0
Sodium tungstate,Rattus norvegicus,Long-Evans,5 ppm,,,-13.37,S,-15.53,,Male,,,No,1113208,-8.610100000000001,80.25999999999999,293.816,0.0,4.0
Vanadyl sulfate,Mus musculus,Swiss,5 ppm water,after weaning,until death,12.0,,11.0,S,Female,-14.0,,No,1113210,-1.4592999999999996,97.32999999999998,163.00599999999997,0.0,5.0
Vanadyl sulfate,Mus musculus,Swiss,5 ppm water,after weaning,until death,0.0,,15.0,S,Male,11.0,,No,1113210,-1.4592999999999996,97.32999999999998,163.00599999999997,0.0,5.0
Sodium tungstate,Mus musculus,Swiss,5 ppm water,after weaning,until death,-3.0,,2.0,NS,Female,,,No,1113210,-8.610100000000001,80.25999999999999,293.816,0.0,4.0
Sodium tungstate,Mus musculus,Swiss,5 ppm water,after weaning,until death,41.0,,-15.0,NS,Male,,,No,1113210,-8.610100000000001,80.25999999999999,293.816,0.0,4.0
Sodium metaborate,Mus musculus,Swiss,5 ppm water,after weaning,until death,-3.0,,4.0,NS,Female,,,No,1113210,-4.6846,40.129999999999995,65.8,0.0,2.0
Sodium metaborate,Mus musculus,Swiss,5 ppm water,after weaning,until death,30.0,,-6.0,NS,Male,,,No,1113210,-4.6846,40.129999999999995,65.8,0.0,2.0
Potassium titanium oxalate,Mus musculus,Swiss,5 ppm water,after weaning,until death,0.0,,-4.0,NS,Female,-3.0,,No,1113210,-13.140900000000002,177.59,318.09799999999996,0.0,9.0
Potassium titanium oxalate,Mus musculus,Swiss,5 ppm water,after weaning,until death,-6.0,,4.0,NS,Male,11.0,,No,1113210,-13.140900000000002,177.59,318.09799999999996,0.0,9.0
Nickelous acetate,Mus musculus,Swiss,5 ppm water,after weaning,until death,5.0,,9.0,S,Female,-14.0,,No,1113210,-2.490099999999999,80.25999999999999,176.781,0.0,4.0
Nickelous acetate,Mus musculus,Swiss,5 ppm water,after weaning,until death,-7.0,,9.0,NS,Male,4.0,,No,1113210,-2.490099999999999,80.25999999999999,176.781,0.0,4.0
Methylmercury acetate,Mus musculus,Swiss,1 ppm water,after weaning,until death,2.0,,4.0,NS,Female,15.0,,No,1113210,0.5951,26.3,274.66900000000004,0.0,2.0
Methylmercury acetate,Mus musculus,Swiss,1 ppm water,after weaning,until death,2.0,,-16.0,NS,Male,-29.0,,No,1113210,0.5951,26.3,274.66900000000004,0.0,2.0
Mercuric chloride,Mus musculus,Swiss,5 ppm water,after weaning,until death,7.0,,19.0,NS,Female,8.0,,No,1113210,1.3765,0.0,271.496,0.0,0.0
Mercuric chloride,Mus musculus,Swiss,5 ppm water,after weaning,until death,-10.0,,-18.0,NS,Male,11.0,,No,1113210,1.3765,0.0,271.496,0.0,0.0
Lead acetate,Mus musculus,Swiss,25 ppm water,after weaning,until death,16.0,,2.0,NS,Female,-3.0,,No,1113210,-2.8683999999999985,80.25999999999999,325.288,0.0,4.0
Lead acetate,Mus musculus,Swiss,25 ppm water,after weaning,until death,-5.0,,-2.0,NS,Male,11.0,,No,1113210,-2.8683999999999985,80.25999999999999,325.288,0.0,4.0
Beryllium sulfate,Mus musculus,Swiss,5 ppm water,after weaning,until death,11.0,,13.0,NS,Female,-4.0,,No,1113210,-1.7187999999999999,80.25999999999999,105.07499999999999,0.0,4.0
Beryllium sulfate,Mus musculus,Swiss,5 ppm water,after weaning,until death,-9.0,,-2.0,NS,Male,7.0,,No,1113210,-1.7187999999999999,80.25999999999999,105.07499999999999,0.0,4.0
Barium acetate,Mus musculus,Swiss,5 ppm water,after weaning,until death,8.0,,-3.0,NS,Female,0.0,NS,No,1113210,-2.8683999999999985,80.25999999999999,255.416,0.0,4.0
Barium acetate,Mus musculus,Swiss,5 ppm water,after weaning,until death,-9.0,,-12.0,S,Male,-4.0,,No,1113210,-2.8683999999999985,80.25999999999999,255.416,0.0,4.0
Aluminum potassium sulfate,Mus musculus,Swiss,5 ppm water,after weaning,until death,-3.0,,3.0,NS,Female,27.0,,No,1113210,-6.0527999999999995,160.51999999999998,258.20599999999996,0.0,8.0
Aluminum potassium sulfate,Mus musculus,Swiss,5 ppm water,after weaning,until death,-6.0,,2.0,NS,Male,0.0,NS,No,1113210,-6.0527999999999995,160.51999999999998,258.20599999999996,0.0,8.0
Prednisolone sodium phosphate,Mus musculus,DBA/2J,3-3.2 ppm water,7.7 months,until death,0.0,NS,4.0,NS,Female,0.0,NS,No,1132444,-5.581399999999994,147.02,484.3930000000002,2.0,8.0
Ascorbic acid,Drosophila melanogaster,Swedish C,0.001 M,,,0.0,NS,,,Male,,,No,1756780,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Ascorbic acid,Drosophila melanogaster,Swedish C,0.01 M,,,4.4,NS,,,Male,,,No,1756780,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Ascorbic acid,Drosophila melanogaster,Swedish C,0.1 M,,,0.0,NS,,,Male,,,No,1756780,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.01 M,,,1.7,NS,,,Male,,,No,1756780,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Ascorbic acid,Drosophila melanogaster,Oregon-R,0.1 M,,,-3.4,S,,,Male,,,No,1756780,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
L-Gulonolactone,Drosophila melanogaster,Oregon-R,0.008 M,,,-4.5,NS,,,Male,,,No,1756780,-3.0131999999999985,107.22000000000001,178.14,4.0,6.0
L-Gulonolactone,Drosophila melanogaster,Oregon-R,0.08 M,,,-9.0,S,,,Male,,,No,1756780,-3.0131999999999985,107.22000000000001,178.14,4.0,6.0
L-Gulonolactone,Drosophila melanogaster,Oregon-R,0.8 M,,,-40.3,S,,,Male,,,No,1756780,-3.0131999999999985,107.22000000000001,178.14,4.0,6.0
Xanthine,Drosophila melanogaster,Oregon-R,0.45 mM,,,1.8,NS,,,Male,,,No,1800135,-1.0605000000000002,94.4,152.113,3.0,3.0
L-deprenyl,Rattus norvegicus,Fischer 344,0.0025,,,16.7,S,17.0,,Unknown,,,No,2118586,2.1826,3.24,187.28599999999994,0.0,1.0
Sodium borate,Drosophila melanogaster,Oregon-R,0.00025 M,,,9.5,S,,,Male,,,No,2325439,-10.2352,92.27000000000001,201.221,0.0,7.0
Sodium borate,Drosophila melanogaster,Oregon-R,0.000001,,,0.0,NS,,,Male,,,No,2325439,-10.2352,92.27000000000001,201.221,0.0,7.0
Sodium borate,Drosophila melanogaster,Oregon-R,0.00001 M,,,1.5,S,,,Male,,,No,2325439,-10.2352,92.27000000000001,201.221,0.0,7.0
Sodium borate,Drosophila melanogaster,Oregon-R,0.0001 M,,,3.0,S,,,Male,,,No,2325439,-10.2352,92.27000000000001,201.221,0.0,7.0
Sodium borate,Drosophila melanogaster,Oregon-R,0.001 M,,,-21.2,S,,,Male,,,No,2325439,-10.2352,92.27000000000001,201.221,0.0,7.0
Sodium borate,Drosophila melanogaster,Oregon-R,0.005 M,,,-51.9,S,,,Male,,,No,2325439,-10.2352,92.27000000000001,201.221,0.0,7.0
Sodium borate,Drosophila melanogaster,Oregon-R,0.01 M,,,-69.2,S,,,Male,,,No,2325439,-10.2352,92.27000000000001,201.221,0.0,7.0
Beta-alanine,Drosophila melanogaster,Oregon-R,0.001 M,,,-6.74,NS,,,Male,,,No,2495975,-0.5802,63.32000000000001,89.09399999999998,2.0,2.0
Beta-alanine,Drosophila melanogaster,Oregon-R,0.01 M,,,-2.08,NS,,,Male,,,No,2495975,-0.5802,63.32000000000001,89.09399999999998,2.0,2.0
Beta-alanine,Drosophila melanogaster,Oregon-R,0.1 M,,,-4.17,NS,,,Male,,,No,2495975,-0.5802,63.32000000000001,89.09399999999998,2.0,2.0
Hypotaurine,Drosophila melanogaster,Oregon-R,0.001 M,,,2.18,NS,,,Male,,,No,2495975,-0.8331999999999997,63.31999999999999,109.14999999999999,2.0,2.0
Hypotaurine,Drosophila melanogaster,Oregon-R,0.01 M,,,2.38,NS,,,Male,,,No,2495975,-0.8331999999999997,63.31999999999999,109.14999999999999,2.0,2.0
Hypotaurine,Drosophila melanogaster,Oregon-R,0.1 M,,,-39.76,S,,,Male,,,No,2495975,-0.8331999999999997,63.31999999999999,109.14999999999999,2.0,2.0
Taurine,Drosophila melanogaster,Oregon-R,0.05 M,,,2.28,NS,,,Male,,,No,2495975,-1.167099999999999,80.39,125.14899999999999,2.0,3.0
Taurine,Drosophila melanogaster,Oregon-R,0.1 M,,,-0.49,NS,,,Male,,,No,2495975,-1.167099999999999,80.39,125.14899999999999,2.0,3.0
Taurine,Drosophila melanogaster,Oregon-R,0.2 M,,,-0.32,NS,,,Male,,,No,2495975,-1.167099999999999,80.39,125.14899999999999,2.0,3.0
Pineal gland extract,Mus musculus,SHR,0.1 mg subcutaneous injection 5 consecutive days monthly,12 months,until death,3.0,,-3.0,,Female,,,No,2682058,,,,,
Pineal gland extract,Mus musculus,SHR,0.1 mg subcutaneous injection 5 consecutive days monthly,3.5 months,until death,14.0,,-2.0,,Female,,,No,2682058,,,,,
Thymus extract,Mus musculus,SHR,0.1 mg subcutaneous injection 5 consecutive days monthly,12 months,until death,0.0,,-6.0,,Female,,,No,2682058,,,,,
Thymus extract,Mus musculus,SHR,0.1 mg subcutaneous injection 5 consecutive days monthly,3.5 months,until death,0.0,,3.0,,Female,,,No,2682058,,,,,
Cortisone,Asplanchna brightwelli,clone 4B61,200 µM,,,19.3,S,0.0,,Unknown,,,No,2782995,1.9898,91.67,360.4500000000001,2.0,5.0
Cortisone,Asplanchna brightwelli,clone 4B61,10 µM,,,0.7,NS,0.0,,Unknown,,,No,2782995,1.9898,91.67,360.4500000000001,2.0,5.0
Cortisone,Asplanchna brightwelli,clone 4B61,100 µM,,,20.8,S,0.0,,Unknown,,,No,2782995,1.9898,91.67,360.4500000000001,2.0,5.0
Cortisone,Asplanchna brightwelli,clone 4B61,50 µM,,,2.2,NS,0.0,,Unknown,,,No,2782995,1.9898,91.67,360.4500000000001,2.0,5.0
Cortisone,Asplanchna brightwelli,clone 4B61,800 µM,,,-6.3,NS,0.0,,Unknown,,,No,2782995,1.9898,91.67,360.4500000000001,2.0,5.0
Cortisone,Asplanchna brightwelli,clone 4B61,400 µM,,,-3.2,NS,0.0,,Unknown,,,No,2782995,1.9898,91.67,360.4500000000001,2.0,5.0
2-Oxothiazolidine-4-carboxylate,Musca Domestica,,3 mM,,,-24.0,S,,,Unknown,,,No,2866912,-1.4386999999999996,69.23,146.147,1.0,4.0
Buthionine Sulfoximine ,Musca Domestica,,3 mM,,,-30.0,S,,,Unknown,,,No,2866912,0.6352699999999998,104.24,222.30999999999997,3.0,4.0
Aluminium chloride,Mus musculus,C57BL/6J,270 ppm water plus 289 ppm food,20 months,until death,-7.0,S,,,Male,-11.0,,No,3205069,1.6877,0.0,133.341,0.0,0.0
Vitamin E,Caenorhabditis elegans,N2,200 µg/ml,,,23.0,S,,,Unknown,,,No,3374177,8.840260000000002,29.46,430.7170000000002,1.0,2.0
Vitamin E,Caenorhabditis elegans,N2,200 µg/ml,,,17.0,S,,,Unknown,,,No,3374177,8.840260000000002,29.46,430.7170000000002,1.0,2.0
Vitamin E,Caenorhabditis elegans,N2,200 µg/ml,,,22.0,S,,,Unknown,,,No,3374177,8.840260000000002,29.46,430.7170000000002,1.0,2.0
Vitamin E,Caenorhabditis elegans,N2,100 µg/ml,,,9.0,NS,,,Unknown,,,No,3374177,8.840260000000002,29.46,430.7170000000002,1.0,2.0
Vitamin E,Caenorhabditis elegans,N2,400 µg/ml,,,4.0,NS,,,Unknown,,,No,3374177,8.840260000000002,29.46,430.7170000000002,1.0,2.0
Ascorbic acid,Caenorhabditis elegans,N2,80 µg/ml,,,0.0,NS,,,Unknown,,,No,3374177,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Sodium hypophosphite,Zaprionus paravittiger,,100 µM,,,24.9,S,22.9,,Male,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,1 mM,,,28.5,S,34.3,,Male,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,1 mM,,,28.1,S,27.0,,Female,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,5 mM,,,25.4,S,19.7,,Female,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,5 mM,,,23.6,S,21.9,,Male,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,60 mM,,,-24.2,S,-8.1,,Male,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,10 µM,,,13.2,S,12.4,,Male,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,100 µM,,,18.0,S,21.0,,Female,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,1 µM,,,5.3,S,5.7,,Male,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,100 mM,,,-46.9,S,-47.2,,Female,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,10 µM,,,13.0,S,13.3,,Female,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,1 µM,,,1.0,S,6.0,,Female,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,1 mM,,,-88.5,S,-91.4,,Male,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,10 mM,,,-4.1,NS,-1.4,,Male,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,10 mM,,,-8.3,S,-1.7,,Female,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,500 mM,,,-84.1,S,-78.1,,Female,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,60 mM,,,-24.4,S,-11.2,,Female,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,100 mM,,,-58.8,S,-54.8,,Male,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,500 mM,,,-85.3,S,-78.6,,Male,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Sodium hypophosphite,Zaprionus paravittiger,,1 mM,,,-89.8,S,-94.9,,Female,,,No,3721207,-3.4426,40.129999999999995,85.962,0.0,2.0
Nordihydroguaiaretic acid,Aedes aegypti,,0.001% (w/v),,,11.9,NS,,,Male,,,No,3749035,3.5664000000000033,80.92,302.36999999999995,4.0,4.0
Nordihydroguaiaretic acid,Aedes aegypti,,0.005% (w/v),,,64.3,S,,,Male,,,No,3749035,3.5664000000000033,80.92,302.36999999999995,4.0,4.0
Nordihydroguaiaretic acid,Aedes aegypti,,0.01% (w/v),,,13.6,NS,,,Female,,,No,3749035,3.5664000000000033,80.92,302.36999999999995,4.0,4.0
Nordihydroguaiaretic acid,Aedes aegypti,,0.005% (w/v),,,6.7,NS,,,Female,,,No,3749035,3.5664000000000033,80.92,302.36999999999995,4.0,4.0
Nordihydroguaiaretic acid,Aedes aegypti,,0.001% (w/v),,,42.7,S,,,Female,,,No,3749035,3.5664000000000033,80.92,302.36999999999995,4.0,4.0
Beta-carotene,Mus musculus,C57BL/6J,5000 ppm food,20 months,until death,-10.0,NS,,,Male,0.0,NS,No,3770487,12.605799999999977,0.0,536.8880000000004,0.0,0.0
Beta-carotene,Mus musculus,C57BL/6J,5000 ppm food,1 month,until death,9.0,NS,,,Male,0.0,NS,No,3770487,12.605799999999977,0.0,536.8880000000004,0.0,0.0
Curare,Asplanchna brightwelli,,0.00%,,,34.0,S,,,Unknown,,,No,3833547,,,,,
Curare,Asplanchna brightwelli,,0.00%,,,32.0,S,,,Unknown,,,No,3833547,,,,,
Curare,Asplanchna brightwelli,,0.00%,,,26.0,S,,,Unknown,,,No,3833547,,,,,
Curare,Asplanchna brightwelli,,0.00%,,,-24.0,S,,,Unknown,,,No,3833547,,,,,
Ferrous chloride,Musca domestica,,2 mM,,,-53.91,S,,,Male,,,No,3835414,1.3765,0.0,126.751,0.0,0.0
Aspirin,Drosophila melanogaster,Oregon-R,2.5 mg/mL,,,-16.06,S,,,Male,,,No,3921599,1.3101,63.60000000000001,180.15899999999996,1.0,3.0
Aspirin,Drosophila melanogaster,Oregon-R,0.5 mg/mL,,,-9.04,S,,,Male,,,No,3921599,1.3101,63.60000000000001,180.15899999999996,1.0,3.0
Aspirin,Drosophila melanogaster,Oregon-R,0.25 mg/mL,,,-1.58,NS,,,Male,,,No,3921599,1.3101,63.60000000000001,180.15899999999996,1.0,3.0
Aspirin,Drosophila melanogaster,Oregon-R,2.5 mg/mL,,,-2.19,NS,,,Male,,,No,3921599,1.3101,63.60000000000001,180.15899999999996,1.0,3.0
Aspirin,Drosophila melanogaster,Oregon-R,0.5 mg/mL,,,0.48,NS,,,Male,,,No,3921599,1.3101,63.60000000000001,180.15899999999996,1.0,3.0
Chlorpromazine chloride,Drosophila melanogaster,Oregon-R,1 μg/mL,,,-2.19,NS,,,Male,,,No,3921599,5.316200000000004,6.48,355.334,0.0,3.0
Chlorpromazine chloride,Drosophila melanogaster,Oregon-R,10 μg/mL,,,-6.34,S,,,Male,,,No,3921599,5.316200000000004,6.48,355.334,0.0,3.0
Chlorpromazine chloride,Drosophila melanogaster,Oregon-R,100 μg/mL,,,-10.0,S,,,Male,,,No,3921599,5.316200000000004,6.48,355.334,0.0,3.0
Dimethyl sulfoxide,Drosophila melanogaster,Oregon-R,0.10%,,,-6.37,NS,,,Male,,,No,3921599,-0.005299999999999971,17.07,78.13600000000001,0.0,1.0
Dimethyl sulfoxide,Drosophila melanogaster,Oregon-R,0.50%,,,-36.25,S,,,Male,,,No,3921599,-0.005299999999999971,17.07,78.13600000000001,0.0,1.0
Sodium salicylate,Drosophila melanogaster,Oregon-R,0.001 M,,,-1.46,NS,,,Male,,,No,3921599,-3.2403,60.36,160.10399999999998,1.0,3.0
Sodium salicylate,Drosophila melanogaster,Oregon-R,0.015 M,,,-11.94,S,,,Male,,,No,3921599,-3.2403,60.36,160.10399999999998,1.0,3.0
Salicylic acid,Drosophila melanogaster,Oregon-R,0.001 M,,,0.85,NS,,,Male,,,No,3921599,1.0903999999999998,57.53,138.12199999999999,2.0,2.0
Salicylic acid,Drosophila melanogaster,Oregon-R,0.015 M,,,-13.2,S,,,Male,,,No,3921599,1.0903999999999998,57.53,138.12199999999999,2.0,2.0
Phenol,Drosophila melanogaster,Oregon-R,0.001 mM,,,-3.55,NS,,,Male,,,No,3921599,1.3921999999999997,20.23,94.11299999999997,1.0,1.0
Phenol,Drosophila melanogaster,Oregon-R,0.01 mM,,,-4.23,NS,,,Male,,,No,3921599,1.3921999999999997,20.23,94.11299999999997,1.0,1.0
Phenol,Drosophila melanogaster,Oregon-R,0.1 mM,,,-6.59,S,,,Male,,,No,3921599,1.3921999999999997,20.23,94.11299999999997,1.0,1.0
Indomethacin,Drosophila melanogaster,Oregon-R,0.1 mg/mL,,,-6.99,NS,,,Male,,,No,3921599,3.9273200000000026,68.53,357.7930000000002,1.0,4.0
Indomethacin,Drosophila melanogaster,Oregon-R,1 mg/mL,,,-11.53,S,,,Male,,,No,3921599,3.9273200000000026,68.53,357.7930000000002,1.0,4.0
Indomethacin,Drosophila melanogaster,Oregon-R,10 mg/mL,,,-41.78,S,,,Male,,,No,3921599,3.9273200000000026,68.53,357.7930000000002,1.0,4.0
Dimethyl sulfoxide,Drosophila melanogaster,Oregon-R,0.10%,,,-5.74,NS,,,Male,,,No,3921599,-0.005299999999999971,17.07,78.13600000000001,0.0,1.0
Dimethyl sulfoxide,Drosophila melanogaster,Oregon-R,0.50%,,,-6.36,S,,,Male,,,No,3921599,-0.005299999999999971,17.07,78.13600000000001,0.0,1.0
"2,3-Dihydroxybenzoic acid",Drosophila melanogaster,Oregon-R,0.01 mM,,,9.33,S,,,Male,,,No,3921599,0.7959999999999998,77.76,154.12099999999995,3.0,3.0
"2,3-Dihydroxybenzoic acid",Drosophila melanogaster,Oregon-R,0.1 mM,,,2.69,NS,,,Male,,,No,3921599,0.7959999999999998,77.76,154.12099999999995,3.0,3.0
"2,3-Dihydroxybenzoic acid",Drosophila melanogaster,Oregon-R,1 mM,,,3.77,NS,,,Male,,,No,3921599,0.7959999999999998,77.76,154.12099999999995,3.0,3.0
Aspirin,Drosophila melanogaster,Oregon-R,0.001 M,,,0.62,NS,,,Male,,,No,3921599,1.3101,63.60000000000001,180.15899999999996,1.0,3.0
Aspirin,Drosophila melanogaster,Oregon-R,0.015 M,,,-7.12,S,,,Male,,,No,3921599,1.3101,63.60000000000001,180.15899999999996,1.0,3.0
Sodium fluoride,Drosophila melanogaster,Oregon-R,0.1 mM,,,-4.4,NS,,,Male,,,No,3932134,-5.992,0.0,41.988,0.0,0.0
Sodium fluoride,Drosophila melanogaster,Oregon-R,0.01 mM,,,-3.4,NS,,,Male,,,No,3932134,-5.992,0.0,41.988,0.0,0.0
Sodium fluoride,Drosophila melanogaster,Oregon-R,0.001 mM,,,-4.4,NS,,,Male,,,No,3932134,-5.992,0.0,41.988,0.0,0.0
Aluminium chloride,Drosophila melanogaster,Oregon-R,10 mM,,,-14.45,S,,,Male,,,No,3932134,1.6877,0.0,133.341,0.0,0.0
Aluminium chloride,Drosophila melanogaster,Oregon-R,1 mM,,,11.35,S,,,Male,,,No,3932134,1.6877,0.0,133.341,0.0,0.0
Aluminium chloride,Drosophila melanogaster,Oregon-R,0.1 mM,,,-4.99,NS,,,Male,,,No,3932134,1.6877,0.0,133.341,0.0,0.0
Aluminum sulfate,Drosophila melanogaster,Oregon-R,10 mM,,,-21.84,S,,,Male,,,No,3932134,-4.775599999999999,240.77999999999997,342.153,0.0,12.0
Aluminum sulfate,Drosophila melanogaster,Oregon-R,1 mM,,,-10.92,S,,,Male,,,No,3932134,-4.775599999999999,240.77999999999997,342.153,0.0,12.0
Aluminum sulfate,Drosophila melanogaster,Oregon-R,0.1 mM,,,-2.9,NS,,,Male,,,No,3932134,-4.775599999999999,240.77999999999997,342.153,0.0,12.0
Aluminium nitrate,Drosophila melanogaster,Oregon-R,10 mM,,,-8.93,S,,,Male,,,No,3932134,-1.0981000000000003,198.6,212.99399999999997,0.0,9.0
Aluminium nitrate,Drosophila melanogaster,Oregon-R,1 mM,,,-12.47,S,,,Male,,,No,3932134,-1.0981000000000003,198.6,212.99399999999997,0.0,9.0
